02901,04:20:14.3600000,2011-12-28,2011-08-22,79.0,0.00
02901,04:20:12.8370000,2011-12-28,2011-08-23,84.0,0.00
02901,04:20:11.1270000,2011-12-28,2011-08-24,85.0,0.00
02901,04:20:09.5100000,2011-12-28,2011-08-25,76.0,0.45
02901,04:20:07.6500000,2011-12-28,2011-08-26,77.0,1.53
02901,04:20:06.2070000,2011-12-28,2011-08-27,79.0,0.00
02901,04:20:04.7070000,2011-12-28,2011-08-28,80.0,0.00
02901,04:20:03.1470000,2011-12-28,2011-08-29,83.0,0.00
02901,04:20:01.4000000,2011-12-28,2011-08-30,79.0,0.00
02901,04:19:59.8670000,2011-12-28,2011-08-31,77.0,0.00
02901,04:19:56.1930000,2011-12-28,2011-09-01,82.0,0.00
02901,04:19:54.6400000,2011-12-28,2011-09-02,82.0,0.00
02901,04:19:52.9070000,2011-12-28,2011-09-03,83.0,0.00
02901,04:19:51.1800000,2011-12-28,2011-09-04,74.0,1.77
02901,04:19:49.6270000,2011-12-28,2011-09-05,65.0,0.20
02901,04:19:48.0800000,2011-12-28,2011-09-06,67.0,1.92
02901,04:19:46.3870000,2011-12-28,2011-09-07,80.0,0.00
02901,04:19:44.8630000,2011-12-28,2011-09-08,78.0,0.00
02901,04:19:43.1900000,2011-12-28,2011-09-09,71.0,0.00
02901,04:19:41.5030000,2011-12-28,2011-09-10,81.0,0.00
02901,04:19:39.9270000,2011-12-28,2011-09-11,82.0,0.00
02901,04:19:37.8670000,2011-12-28,2011-09-12,85.0,0.00
02901,04:19:36.2370000,2011-12-28,2011-09-13,83.0,0.24
02901,04:19:34.5900000,2011-12-28,2011-09-14,65.0,0.00
02901,04:19:32.8100000,2011-12-28,2011-09-15,65.0,0.00
02901,04:19:30.2800000,2011-12-28,2011-09-16,68.0,0.00
02901,04:19:28.7200000,2011-12-28,2011-09-17,69.0,0.00
02901,04:19:27.2070000,2011-12-28,2011-09-18,67.0,0.01
02901,04:19:25.5800000,2011-12-28,2011-09-19,75.0,0.02
02901,04:19:23.9870000,2011-12-28,2011-09-20,73.0,0.13
02901,04:19:22.2870000,2011-12-28,2011-09-21,73.0,0.67
02901,04:19:20.6330000,2011-12-28,2011-09-22,80.0,0.44
02901,04:19:19.0630000,2011-12-28,2011-09-23,82.0,0.00
02901,04:19:17.3770000,2011-12-28,2011-09-24,83.0,0.00
02901,04:19:15.7500000,2011-12-28,2011-09-25,80.0,0.00
02901,04:19:14.0130000,2011-12-28,2011-09-26,76.0,0.31
02901,04:19:12.2400000,2011-12-28,2011-09-27,77.0,0.73
02901,04:19:10.4600000,2011-12-28,2011-09-28,76.0,0.16
02901,04:19:08.5430000,2011-12-28,2011-09-29,74.0,0.28
02901,04:19:06.8000000,2011-12-28,2011-09-30,70.0,0.02
02901,04:19:05.1000000,2011-12-28,2011-10-01,67.0,0.46
02901,04:19:03.3570000,2011-12-28,2011-10-02,67.0,0.14
02901,04:19:01.7370000,2011-12-28,2011-10-03,68.0,0.00
02901,04:19:00.1170000,2011-12-28,2011-10-04,64.0,0.00
02901,04:18:58.5100000,2011-12-28,2011-10-05,62.0,0.00
02901,04:18:57.0270000,2011-12-28,2011-10-06,80.0,0.00
02901,04:18:55.4730000,2011-12-28,2011-10-07,86.0,0.00
02901,04:18:53.8300000,2011-12-28,2011-10-08,84.0,0.00
02901,04:18:52.3730000,2011-12-28,2011-10-09,71.0,0.00
02901,04:18:50.6670000,2011-12-28,2011-10-10,61.0,0.10
02901,04:18:48.8830000,2011-12-28,2011-10-11,64.0,0.54
02901,04:18:47.2170000,2011-12-28,2011-10-12,71.0,0.74
02901,04:18:45.6530000,2011-12-28,2011-10-13,66.0,0.00
