02108,03:16:08.0000000,2011-11-16,2011-11-19,50,20,-8,
02108,20:07:08.0000000,2011-11-17,2011-11-18,63,10,7,
02108,20:07:08.0000000,2011-11-17,2011-11-20,47,30,-3,
02108,12:50:57.0000000,2011-11-18,2011-11-19,47,0,-16,
02108,12:50:57.0000000,2011-11-18,2011-11-21,49,80,2,
02108,11:05:39.0000000,2011-11-19,2011-11-20,47,10,0,
02108,11:05:39.0000000,2011-11-19,2011-11-22,45,0,-4,
02108,04:50:27.0000000,2011-11-20,2011-11-21,52,100,5,
02108,04:50:27.0000000,2011-11-20,2011-11-23,54,0,9,
02108,13:24:04.0000000,2011-11-21,2011-11-22,43,0,-9,
02108,13:24:04.0000000,2011-11-21,2011-11-24,56,10,2,
02108,18:36:46.0000000,2011-11-22,2011-11-23,59,0,16,
02108,18:36:46.0000000,2011-11-22,2011-11-25,63,10,7,
02108,08:50:38.0000000,2011-11-23,2011-11-24,61,0,2,
02108,08:50:38.0000000,2011-11-23,2011-11-26,58,70,-5,
02108,09:44:29.0000000,2011-11-24,2011-11-25,56,0,-5,
02108,09:44:29.0000000,2011-11-24,2011-11-27,58,30,0,
02108,09:51:56.0000000,2011-11-25,2011-11-26,63,0,7,
02108,09:51:56.0000000,2011-11-25,2011-11-28,54,50,-4,
02108,10:34:55.0000000,2011-11-26,2011-11-27,63,20,0,
02108,10:34:55.0000000,2011-11-26,2011-11-29,52,10,-2,
02108,06:42:07.0000000,2011-11-27,2011-11-28,58,40,-5,
02108,06:42:07.0000000,2011-11-27,2011-11-30,50,10,-2,
02108,10:36:31.0000000,2011-11-28,2011-11-29,49,0,-9,
02108,10:36:31.0000000,2011-11-28,2011-12-01,49,0,-1,
02108,06:31:04.0000000,2011-11-29,2011-11-30,49,20,0,
02108,06:31:04.0000000,2011-11-29,2011-12-02,52,10,3,
02108,08:17:47.0000000,2011-11-30,2011-12-01,43,0,-6,
02108,08:17:47.0000000,2011-11-30,2011-12-03,58,20,6,
02108,12:14:07.0000000,2011-12-01,2011-12-02,54,0,11,
02108,12:14:07.0000000,2011-12-01,2011-12-04,63,60,5,
02108,11:56:35.0000000,2011-12-02,2011-12-03,58,10,4,
02108,11:56:35.0000000,2011-12-02,2011-12-05,45,20,-18,
02108,09:31:32.0000000,2011-12-03,2011-12-04,59,80,1,
02108,09:31:32.0000000,2011-12-03,2011-12-06,45,20,0,
02108,23:49:33.0000000,2011-12-04,2011-12-05,49,50,-10,
02108,23:49:33.0000000,2011-12-04,2011-12-07,43,10,-2,
02108,10:31:56.0000000,2011-12-05,2011-12-06,45,20,-4,
02108,10:31:56.0000000,2011-12-05,2011-12-08,45,10,2,
02108,12:16:40.0000000,2011-12-06,2011-12-07,47,0,2,
02108,12:16:40.0000000,2011-12-06,2011-12-09,40,0,-5,
02108,09:03:44.0000000,2011-12-07,2011-12-08,43,0,-4,
02108,09:03:44.0000000,2011-12-07,2011-12-10,47,0,7,
02108,01:49:38.0000000,2011-12-08,2011-12-09,40,0,-3,
02108,01:49:38.0000000,2011-12-08,2011-12-11,45,0,-2,
02108,18:44:35.0000000,2011-12-09,2011-12-10,47,0,7,
02108,18:44:35.0000000,2011-12-09,2011-12-12,40,20,-5,
02108,11:38:46.0000000,2011-12-10,2011-12-11,45,0,-2,
02108,11:38:46.0000000,2011-12-10,2011-12-13,49,50,9,
02108,08:59:10.0000000,2011-12-11,2011-12-12,41,10,-4,
02108,08:59:10.0000000,2011-12-11,2011-12-14,49,10,0,
02108,13:25:34.0000000,2011-12-13,2011-12-14,50,10,9,
02108,13:25:34.0000000,2011-12-13,2011-12-16,34,20,-15,
02108,09:53:45.0000000,2011-12-15,2011-12-16,31,0,-19,
02108,09:53:45.0000000,2011-12-15,2011-12-18,40,20,6,
02108,10:14:43.0000000,2011-12-16,2011-12-17,41,0,10,
02108,10:14:43.0000000,2011-12-16,2011-12-19,49,50,9,
02108,08:03:08.0000000,2011-12-17,2011-12-18,40,0,-1,
02108,08:03:08.0000000,2011-12-17,2011-12-20,50,10,1,
02108,07:44:24.0000000,2011-12-18,2011-12-19,50,80,10,
02108,07:44:24.0000000,2011-12-18,2011-12-21,43,20,-7,
02108,10:33:39.0000000,2011-12-19,2011-12-20,54,10,4,
02108,10:33:39.0000000,2011-12-19,2011-12-22,38,20,-5,
02108,09:48:12.0000000,2011-12-20,2011-12-21,40,90,-14,
02108,09:48:12.0000000,2011-12-20,2011-12-23,40,20,2,
02108,09:53:42.0000000,2011-12-21,2011-12-22,29,10,-11,
02108,09:53:42.0000000,2011-12-21,2011-12-24,41,10,1,
02108,09:18:42.0000000,2011-12-22,2011-12-23,41,40,12,
02108,09:18:42.0000000,2011-12-22,2011-12-25,45,60,4,
02108,09:17:56.0000000,2011-12-23,2011-12-24,43,10,2,
02108,09:17:56.0000000,2011-12-23,2011-12-26,43,30,-2,
